"time_hour";"carrier";"flight";"tailnum";"origin";"dest";"hora_prevista_partida";"hora_prevista_chegada";"hora_partida";"hora_chegada"
2013-10-28 19:00:00;"DL";435;"N709TW";"JFK";"SFO";"19:00";"22:35";"18:55";"22:20"
2013-10-28 19:00:00;"UA";237;"N565UA";"EWR";"SFO";"19:01";"22:11";"19:01";"22:18"
2013-10-28 20:00:00;"UA";1651;"N73270";"EWR";"SFO";"20:00";"23:28";"19:52";"23:19"
2013-10-28 18:00:00;"AA";177;"N628AA";"JFK";"SFO";"18:45";"22:10";"20:02";"23:31"
2013-10-28 20:00:00;"B6";915;"N828JB";"JFK";"SFO";"20:19";"23:55";"20:25";"23:53"
2013-10-29 06:00:00;"UA";303;"N598UA";"JFK";"SFO";"6:00";"9:23";"5:52";"9:19"
2013-10-29 06:00:00;"UA";1668;"N39418";"EWR";"SFO";"6:30";"9:46";"6:43";"10:07"
2013-10-29 07:00:00;"UA";821;"N555UA";"JFK";"SFO";"7:00";"10:20";"6:54";"10:20"
2013-10-29 07:00:00;"DL";430;"N707TW";"JFK";"SFO";"7:00";"10:25";"6:58";"10:28"
2013-10-29 07:00:00;"VX";183;"N844VA";"EWR";"SFO";"7:30";"10:55";"7:16";"10:46"
2013-10-29 07:00:00;"VX";11;"N853VA";"JFK";"SFO";"7:30";"11:00";"7:23";"10:46"
2013-10-29 07:00:00;"UA";421;"N530UA";"EWR";"SFO";"7:23";"10:25";"7:30";"10:39"
2013-10-29 07:00:00;"AA";59;"N399AA";"JFK";"SFO";"7:55";"11:10";"7:52";"11:07"
2013-10-29 08:00:00;"UA";397;"N512UA";"JFK";"SFO";"8:25";"11:48";"8:23";"11:42"
2013-10-29 08:00:00;"UA";1583;"N37456";"EWR";"SFO";"8:34";"11:56";"8:28";"11:55"
2013-10-29 09:00:00;"DL";269;"N706TW";"JFK";"SFO";"9:00";"12:28";"8:53";"12:21"
2013-10-29 08:00:00;"B6";15;"N827JB";"JFK";"SFO";"8:48";"12:26";"9:08";"12:42"
2013-10-29 09:00:00;"UA";73;"N73278";"EWR";"SFO";"9:24";"12:46";"9:16";"12:51"
2013-10-29 10:00:00;"UA";1480;"N37437";"EWR";"SFO";"10:04";"13:25";"10:14";"13:45"
2013-10-29 10:00:00;"UA";642;"N502UA";"JFK";"SFO";"10:25";"13:40";"10:23";"13:49"
2013-10-29 10:00:00;"VX";187;"N624VA";"EWR";"SFO";"10:30";"13:55";"10:25";"14:05"
2013-10-29 10:00:00;"VX";23;"N623VA";"JFK";"SFO";"10:35";"14:00";"10:33";"14:00"
2013-10-29 10:00:00;"AA";179;"N339AA";"JFK";"SFO";"10:30";"13:35";"10:34";"13:52"
2013-10-29 12:00:00;"UA";766;"N518UA";"JFK";"SFO";"12:00";"15:15";"11:57";"15:13"
2013-10-29 12:00:00;"UA";1651;"N36476";"EWR";"SFO";"12:45";"16:00";"12:45";"16:07"
2013-10-29 13:00:00;"DL";432;"N705TW";"JFK";"SFO";"13:00";"16:22";"12:57";"16:18"
2013-10-29 13:00:00;"UA";1663;"N33286";"EWR";"SFO";"13:55";"17:17";"13:54";"17:23"
2013-10-29 14:00:00;"UA";1296;"N17105";"EWR";"SFO";"14:30";"17:42";"14:28";"17:50"
2013-10-29 15:00:00;"AA";85;"N343AA";"JFK";"SFO";"15:30";"18:45";"15:24";"18:55"
2013-10-29 15:00:00;"UA";1246;"N76516";"EWR";"SFO";"15:29";"18:47";"15:34";"19:15"
2013-10-29 15:00:00;"DL";141;"N709TW";"JFK";"SFO";"15:55";"19:39";"15:55";"19:44"
2013-10-29 16:00:00;"UA";1284;"N14219";"EWR";"SFO";"16:42";"20:00";"16:39";"19:50"
2013-10-29 16:00:00;"VX";27;"N621VA";"JFK";"SFO";"16:30";"20:10";"16:47";"20:02"
2013-10-29 17:00:00;"UA";512;"N546UA";"JFK";"SFO";"17:00";"20:17";"17:08";"20:19"
2013-10-29 17:00:00;"B6";415;"N653JB";"JFK";"SFO";"17:21";"20:55";"17:18";"20:36"
2013-10-29 17:00:00;"UA";418;"N545UA";"EWR";"SFO";"17:34";"20:46";"17:32";"20:36"
2013-10-29 15:00:00;"UA";257;"N590UA";"JFK";"SFO";"15:30";"18:54";"17:45";"21:13"
2013-10-29 18:00:00;"AA";177;"N320AA";"JFK";"SFO";"18:45";"22:10";"18:41";"21:59"
2013-10-29 18:00:00;"VX";29;"N628VA";"JFK";"SFO";"18:50";"22:25";"18:48";"22:12"
2013-10-29 19:00:00;"DL";435;"N713TW";"JFK";"SFO";"19:00";"22:35";"18:56";"22:23"
2013-10-29 19:00:00;"UA";617;"N563UA";"EWR";"SFO";"19:01";"22:11";"19:01";"22:10"
2013-10-29 18:00:00;"UA";389;"N510UA";"JFK";"SFO";"18:30";"21:57";"19:41";"22:49"
2013-10-30 06:00:00;"UA";303;"N518UA";"JFK";"SFO";"6:00";"9:23";"6:01";"9:13"
2013-10-30 06:00:00;"UA";1668;"N36469";"EWR";"SFO";"6:30";"9:46";"6:30";"9:58"
2013-10-30 07:00:00;"DL";430;"N709TW";"JFK";"SFO";"7:00";"10:25";"6:51";"10:09"
2013-10-30 07:00:00;"UA";821;"N555UA";"JFK";"SFO";"7:00";"10:20";"6:57";"10:21"
2013-10-30 07:00:00;"VX";183;"N841VA";"EWR";"SFO";"7:30";"10:55";"7:21";"10:35"
2013-10-30 07:00:00;"VX";11;"N844VA";"JFK";"SFO";"7:30";"11:00";"7:26";"10:48"
2013-10-30 07:00:00;"AA";59;"N351AA";"JFK";"SFO";"7:55";"11:10";"7:45";"11:00"
2013-10-30 08:00:00;"UA";397;"N546UA";"JFK";"SFO";"8:25";"11:48";"8:29";"11:46"
2013-10-30 08:00:00;"UA";1294;"N18223";"EWR";"SFO";"8:34";"11:56";"8:31";"11:35"
2013-10-30 08:00:00;"B6";15;"N809JB";"JFK";"SFO";"8:48";"12:26";"8:48";"12:12"
2013-10-30 09:00:00;"DL";269;"N722TW";"JFK";"SFO";"9:00";"12:28";"8:51";"12:31"
2013-10-30 09:00:00;"UA";73;"N77518";"EWR";"SFO";"9:24";"12:46";"9:18";"12:39"
2013-10-30 10:00:00;"UA";1480;"N45440";"EWR";"SFO";"10:00";"13:21";"10:01";"13:39"
2013-10-30 10:00:00;"VX";187;"N631VA";"EWR";"SFO";"10:30";"13:55";"10:23";"13:41"
2013-10-30 10:00:00;"UA";642;"N502UA";"JFK";"SFO";"10:25";"13:40";"10:25";"14:19"
2013-10-30 10:00:00;"AA";179;"N324AA";"JFK";"SFO";"10:30";"13:35";"10:25";"13:53"
2013-10-30 10:00:00;"VX";23;"N622VA";"JFK";"SFO";"10:35";"14:00";"10:55";"14:22"
2013-10-30 11:00:00;"UA";1212;"N16217";"EWR";"SFO";"11:55";"15:07";"11:55";"15:19"
2013-10-30 12:00:00;"UA";766;"N596UA";"JFK";"SFO";"12:00";"15:15";"12:00";"15:07"
2013-10-30 12:00:00;"UA";1651;"N75426";"EWR";"SFO";"12:45";"16:00";"12:46";"16:06"
2013-10-30 13:00:00;"DL";432;"N711ZX";"JFK";"SFO";"13:00";"16:22";"13:07";"16:25"
2013-10-30 13:00:00;"UA";1663;"N73291";"EWR";"SFO";"13:55";"17:17";"13:59";"17:25"
2013-10-30 14:00:00;"UA";1296;"N14115";"EWR";"SFO";"14:30";"17:42";"14:27";"17:29"
2013-10-30 15:00:00;"UA";257;"N598UA";"JFK";"SFO";"15:30";"18:54";"15:29";"18:47"
2013-10-30 15:00:00;"DL";141;"N713TW";"JFK";"SFO";"15:55";"19:39";"15:50";"19:37"
2013-10-30 15:00:00;"AA";85;"N355AA";"JFK";"SFO";"15:30";"18:45";"16:03";"19:26"
2013-10-30 15:00:00;"UA";1246;"N13248";"EWR";"SFO";"15:29";"18:47";"16:14";"19:41"
2013-10-30 16:00:00;"VX";27;"N632VA";"JFK";"SFO";"16:30";"20:10";"16:33";"20:06"
2013-10-30 16:00:00;"UA";1284;"N14214";"EWR";"SFO";"16:42";"20:00";"16:40";"20:19"
2013-10-30 17:00:00;"UA";698;"N590UA";"JFK";"SFO";"17:00";"20:17";"16:59";"20:19"
2013-10-30 17:00:00;"VX";193;"N628VA";"EWR";"SFO";"17:29";"21:05";"17:19";"20:59"
2013-10-30 17:00:00;"DL";434;"N705TW";"JFK";"SFO";"17:30";"21:04";"17:21";"20:52"
2013-10-30 17:00:00;"B6";415;"N793JB";"JFK";"SFO";"17:21";"20:55";"17:21";"20:34"
2013-10-30 17:00:00;"UA";418;"N509UA";"EWR";"SFO";"17:34";"20:46";"17:30";"20:41"
2013-10-30 18:00:00;"UA";389;"N510UA";"JFK";"SFO";"18:30";"21:57";"18:41";"21:59"
2013-10-30 18:00:00;"AA";177;"N5DDAA";"JFK";"SFO";"18:45";"22:10";"18:50";"22:27"
2013-10-30 18:00:00;"VX";29;"N639VA";"JFK";"SFO";"18:50";"22:25";"18:58";"22:24"
2013-10-30 19:00:00;"UA";1127;"N37273";"EWR";"SFO";"19:01";"22:18";"18:59";"22:09"
2013-10-30 19:00:00;"DL";435;"N721TW";"JFK";"SFO";"19:00";"22:35";"19:15";"22:44"
2013-10-31 06:00:00;"UA";303;"N554UA";"JFK";"SFO";"6:00";"9:23";"5:56";"9:26"
2013-10-31 06:00:00;"UA";1668;"N37470";"EWR";"SFO";"6:30";"9:46";"6:27";"9:49"
2013-10-31 07:00:00;"DL";430;"N713TW";"JFK";"SFO";"7:00";"10:25";"6:56";"10:08"
2013-10-31 07:00:00;"UA";821;"N560UA";"JFK";"SFO";"7:00";"10:20";"6:59";"10:28"
2013-10-31 07:00:00;"UA";421;"N577UA";"EWR";"SFO";"7:23";"10:25";"7:20";"10:22"
2013-10-31 07:00:00;"VX";183;"N842VA";"EWR";"SFO";"7:30";"10:55";"7:20";"10:27"
2013-10-31 07:00:00;"VX";11;"N844VA";"JFK";"SFO";"7:30";"11:00";"7:28";"10:22"
2013-10-31 07:00:00;"AA";59;"N349AA";"JFK";"SFO";"7:55";"11:10";"7:49";"10:43"
2013-10-31 08:00:00;"UA";1583;"N37253";"EWR";"SFO";"8:34";"11:56";"8:32";"12:00"
2013-10-31 08:00:00;"UA";397;"N510UA";"JFK";"SFO";"8:25";"11:48";"8:33";"11:39"
2013-10-31 08:00:00;"B6";15;"N828JB";"JFK";"SFO";"8:48";"12:26";"8:45";"11:49"
2013-10-31 09:00:00;"DL";269;"N717TW";"JFK";"SFO";"9:00";"12:27";"8:55";"11:55"
2013-10-31 09:00:00;"UA";73;"N76288";"EWR";"SFO";"9:24";"12:46";"9:15";"12:54"
2013-10-31 10:00:00;"UA";1120;"N68801";"EWR";"SFO";"10:04";"13:25";"10:20";"13:24"
2013-10-31 10:00:00;"VX";187;"N642VA";"EWR";"SFO";"10:30";"13:55";"10:24";"13:28"
2013-10-31 10:00:00;"AA";179;"N319AA";"JFK";"SFO";"10:30";"13:35";"10:24";"13:42"
2013-10-31 10:00:00;"VX";23;"N624VA";"JFK";"SFO";"10:35";"14:00";"10:33";"13:52"
2013-10-31 11:00:00;"UA";1212;"N73299";"EWR";"SFO";"11:55";"15:07";"11:51";"14:58"
2013-10-31 12:00:00;"UA";766;"N502UA";"JFK";"SFO";"12:00";"15:15";"12:00";"14:52"
2013-10-31 12:00:00;"UA";1651;"N37422";"EWR";"SFO";"12:45";"16:00";"12:48";"16:18"
2013-10-31 13:00:00;"DL";432;"N705TW";"JFK";"SFO";"13:00";"16:22";"12:54";"15:54"
2013-10-31 13:00:00;"UA";1663;"N36247";"EWR";"SFO";"13:55";"17:17";"14:03";"17:02"
2013-10-31 14:00:00;"UA";1296;"N13113";"EWR";"SFO";"14:30";"17:42";"14:36";"17:27"
2013-10-31 15:00:00;"UA";257;"N518UA";"JFK";"SFO";"15:30";"18:54";"15:21";"18:43"
2013-10-31 15:00:00;"AA";85;"N352AA";"JFK";"SFO";"15:30";"18:45";"15:23";"19:13"
2013-10-31 15:00:00;"DL";141;"N721TW";"JFK";"SFO";"15:55";"19:37";"15:52";"19:04"
2013-10-31 15:00:00;"UA";1246;"N12225";"EWR";"SFO";"15:29";"18:47";"16:02";"19:04"
2013-10-31 16:00:00;"VX";27;"N639VA";"JFK";"SFO";"16:30";"20:10";"16:41";"19:57"
2013-10-31 16:00:00;"UA";1284;"N79521";"EWR";"SFO";"16:48";"20:06";"16:47";"19:48"
2013-10-31 17:00:00;"UA";512;"N590UA";"JFK";"SFO";"17:00";"20:17";"17:02";"20:15"
2013-10-31 17:00:00;"B6";415;"N531JB";"JFK";"SFO";"17:21";"20:55";"17:16";"20:27"
2013-10-31 17:00:00;"VX";193;"N625VA";"EWR";"SFO";"17:29";"21:05";"17:30";"20:37"
2013-10-31 17:00:00;"UA";418;"N579UA";"EWR";"SFO";"17:34";"20:46";"17:40";"20:35"
2013-10-31 18:00:00;"UA";389;"N598UA";"JFK";"SFO";"18:30";"21:57";"18:26";"22:23"
2013-10-31 18:00:00;"VX";29;"N628VA";"JFK";"SFO";"18:50";"22:25";"18:47";"22:15"
2013-10-31 19:00:00;"UA";471;"N553UA";"EWR";"SFO";"19:01";"22:11";"18:58";"22:34"
2013-10-31 19:00:00;"DL";435;"N703TW";"JFK";"SFO";"19:00";"22:35";"18:59";"22:40"
2013-10-31 18:00:00;"AA";177;"N335AA";"JFK";"SFO";"18:45";"22:10";"19:00";"22:20"
2013-10-31 20:00:00;"B6";915;"N639JB";"JFK";"SFO";"20:19";"23:55";"20:16";"23:35"
2013-11-01 06:00:00;"UA";303;"N595UA";"JFK";"SFO";"6:00";"9:23";"5:49";"9:12"
2013-11-01 06:00:00;"UA";1668;"N75436";"EWR";"SFO";"6:30";"9:46";"6:38";"9:48"
2013-11-01 07:00:00;"DL";430;"N624AG";"JFK";"SFO";"7:00";"10:25";"6:52";"9:56"
2013-11-01 07:00:00;"UA";821;"N555UA";"JFK";"SFO";"7:00";"10:20";"6:56";"10:05"
2013-11-01 07:00:00;"VX";183;"N855VA";"EWR";"SFO";"7:30";"10:55";"7:18";"10:23"
2013-11-01 07:00:00;"UA";421;"N504UA";"EWR";"SFO";"7:23";"10:25";"7:20";"10:21"
2013-11-01 07:00:00;"VX";11;"N844VA";"JFK";"SFO";"7:30";"11:00";"7:26";"10:54"
2013-11-01 07:00:00;"AA";59;"N370AA";"JFK";"SFO";"7:55";"11:10";"7:50";"11:00"
2013-11-01 08:00:00;"UA";397;"N512UA";"JFK";"SFO";"8:25";"11:48";"8:23";"11:27"
2013-11-01 08:00:00;"UA";1480;"N76526";"EWR";"SFO";"8:30";"11:52";"8:26";"11:31"
2013-11-01 08:00:00;"B6";15;"N834JB";"JFK";"SFO";"8:48";"12:26";"8:44";"12:01"
2013-11-01 09:00:00;"DL";269;"N710TW";"JFK";"SFO";"9:00";"12:28";"8:55";"12:17"
2013-11-01 09:00:00;"UA";1727;"N79279";"EWR";"SFO";"9:00";"12:22";"9:10";"12:35"
2013-11-01 10:00:00;"UA";1583;"N75432";"EWR";"SFO";"10:04";"13:25";"10:00";"13:23"
2013-11-01 10:00:00;"VX";187;"N623VA";"EWR";"SFO";"10:30";"13:55";"10:20";"13:36"
2013-11-01 10:00:00;"UA";642;"N560UA";"JFK";"SFO";"10:25";"13:40";"10:23";"13:36"
2013-11-01 10:00:00;"AA";179;"N323AA";"JFK";"SFO";"10:30";"13:35";"10:26";"13:41"
2013-11-01 10:00:00;"VX";23;"N621VA";"JFK";"SFO";"10:30";"13:55";"10:31";"13:44"
2013-11-01 12:00:00;"UA";766;"N598UA";"JFK";"SFO";"12:00";"15:15";"11:55";"14:51"
2013-11-01 11:00:00;"UA";1212;"N37287";"EWR";"SFO";"11:55";"15:07";"11:55";"14:47"
2013-11-01 12:00:00;"UA";1289;"N37462";"EWR";"SFO";"12:45";"16:00";"12:45";"15:55"
2013-11-01 13:00:00;"DL";432;"N711ZX";"JFK";"SFO";"13:00";"16:22";"12:54";"16:05"
2013-11-01 13:00:00;"UA";1663;"N26208";"EWR";"SFO";"13:55";"17:17";"13:57";"16:58"
2013-11-01 14:00:00;"UA";1296;"N33132";"EWR";"SFO";"14:30";"17:42";"14:45";"17:49"
2013-11-01 15:00:00;"UA";257;"N588UA";"JFK";"SFO";"15:30";"18:54";"15:24";"18:37"
2013-11-01 15:00:00;"AA";85;"N351AA";"JFK";"SFO";"15:30";"18:45";"15:26";"18:35"
2013-11-01 15:00:00;"UA";1246;"N87507";"EWR";"SFO";"15:29";"18:47";"15:28";"18:46"
2013-11-01 15:00:00;"DL";141;"N703TW";"JFK";"SFO";"15:55";"19:39";"15:55";"19:12"
2013-11-01 16:00:00;"VX";27;"N625VA";"JFK";"SFO";"16:30";"20:10";"16:32";"19:46"
2013-11-01 16:00:00;"UA";1284;"N78506";"EWR";"SFO";"16:42";"20:00";"16:39";"19:38"
2013-11-01 17:00:00;"UA";479;"N518UA";"JFK";"SFO";"17:00";"20:17";"16:54";"20:02"
2013-11-01 17:00:00;"B6";415;"N809JB";"JFK";"SFO";"17:21";"20:55";"17:18";"20:30"
2013-11-01 17:00:00;"DL";434;"N705TW";"JFK";"SFO";"17:30";"21:04";"17:25";"20:34"
2013-11-01 17:00:00;"UA";418;"N548UA";"EWR";"SFO";"17:34";"20:46";"17:29";"20:36"
2013-11-01 18:00:00;"AA";177;"N324AA";"JFK";"SFO";"18:45";"22:10";"18:43";"21:38"
2013-11-01 19:00:00;"DL";435;"N709TW";"JFK";"SFO";"19:00";"22:35";"18:55";"21:59"
2013-11-01 18:00:00;"VX";29;"N637VA";"JFK";"SFO";"18:50";"22:25";"19:14";"22:40"
2013-11-01 17:00:00;"VX";193;"N636VA";"EWR";"SFO";"17:29";"21:05";"19:23";"22:52"
2013-11-01 19:00:00;"UA";237;"N572UA";"EWR";"SFO";"19:01";"22:11";"19:57";"23:09"
2013-11-01 20:00:00;"UA";1651;"N33262";"EWR";"SFO";"20:00";"23:28";"19:59";"23:06"
2013-11-01 20:00:00;"B6";915;"N613JB";"JFK";"SFO";"20:19";"23:55";"20:18";"23:23"
2013-11-02 06:00:00;"UA";303;"N560UA";"JFK";"SFO";"6:00";"9:23";"5:56";"9:19"
2013-11-02 06:00:00;"UA";421;"N522UA";"EWR";"SFO";"6:45";"9:51";"6:44";"9:53"
2013-11-02 07:00:00;"DL";430;"N718TW";"JFK";"SFO";"7:00";"10:25";"6:49";"10:07"
2013-11-02 07:00:00;"AA";59;"N370AA";"JFK";"SFO";"7:55";"11:10";"7:51";"10:46"
2013-11-02 08:00:00;"UA";397;"N512UA";"JFK";"SFO";"8:25";"11:48";"8:23";"11:52"
2013-11-02 08:00:00;"UA";281;"N594UA";"EWR";"SFO";"8:30";"11:30";"8:24";"11:41"
2013-11-02 07:00:00;"VX";183;"N839VA";"EWR";"SFO";"7:30";"10:55";"8:48";"12:02"
2013-11-02 07:00:00;"VX";11;"N844VA";"JFK";"SFO";"7:30";"11:00";"8:52";"12:09"
2013-11-02 09:00:00;"DL";269;"N702TW";"JFK";"SFO";"9:00";"12:27";"8:55";"12:37"
2013-11-02 10:00:00;"UA";1651;"N37419";"EWR";"SFO";"10:04";"13:20";"9:58";"13:14"
2013-11-02 10:00:00;"AA";179;"N329AA";"JFK";"SFO";"10:30";"13:35";"10:23";"13:36"
2013-11-02 10:00:00;"UA";642;"N589UA";"JFK";"SFO";"10:29";"13:44";"10:25";"13:49"
2013-11-02 10:00:00;"VX";187;"N621VA";"EWR";"SFO";"10:30";"13:55";"10:29";"13:38"
2013-11-02 10:00:00;"VX";23;"N854VA";"JFK";"SFO";"10:30";"13:55";"10:34";"13:54"
2013-11-02 11:00:00;"UA";1120;"N24212";"EWR";"SFO";"11:55";"15:07";"12:42";"15:53"
2013-11-02 12:00:00;"UA";1663;"N37434";"EWR";"SFO";"12:45";"16:00";"12:54";"16:04"
2013-11-02 13:00:00;"UA";394;"N830UA";"EWR";"SFO";"13:53";"17:15";"13:49";"17:04"
2013-11-02 14:00:00;"UA";257;"N598UA";"JFK";"SFO";"14:30";"17:51";"14:26";"17:39"
2013-11-02 15:00:00;"AA";85;"N368AA";"JFK";"SFO";"15:30";"18:45";"15:29";"18:57"
2013-11-02 16:00:00;"VX";27;"N625VA";"JFK";"SFO";"16:30";"20:10";"16:30";"20:07"
2013-11-02 16:00:00;"UA";617;"N556UA";"EWR";"SFO";"16:43";"19:55";"16:43";"19:46"
2013-11-02 16:00:00;"DL";141;"N709TW";"JFK";"SFO";"16:30";"20:06";"16:57";"20:20"
2013-11-02 17:00:00;"UA";512;"N590UA";"JFK";"SFO";"17:04";"20:21";"17:03";"20:36"
2013-11-02 17:00:00;"B6";415;"N643JB";"JFK";"SFO";"17:21";"20:55";"17:18";"20:31"
2013-11-02 17:00:00;"UA";1284;"N37408";"EWR";"SFO";"17:35";"21:07";"17:40";"20:42"
2013-11-02 18:00:00;"DL";435;"N713TW";"JFK";"SFO";"18:50";"22:25";"18:45";"21:56"
2013-11-02 19:00:00;"UA";1047;"N72405";"EWR";"SFO";"19:20";"22:45";"19:52";"23:11"
2013-11-02 20:00:00;"B6";915;"N652JB";"JFK";"SFO";"20:19";"23:55";"20:24";"23:46"
2013-11-03 06:00:00;"UA";303;"N512UA";"JFK";"SFO";"6:00";"9:23";"5:53";"9:18"
2013-11-03 06:00:00;"UA";421;"N817UA";"EWR";"SFO";"6:29";"9:52";"6:32";"9:47"
2013-11-03 07:00:00;"UA";497;"N526UA";"EWR";"SFO";"7:23";"10:25";"7:16";"10:40"
2013-11-03 07:00:00;"VX";11;"N839VA";"JFK";"SFO";"7:30";"11:00";"7:24";"10:47"
2013-11-03 07:00:00;"AA";59;"N347AA";"JFK";"SFO";"7:45";"11:00";"7:43";"11:02"
2013-11-03 08:00:00;"UA";397;"N518UA";"JFK";"SFO";"8:25";"11:48";"8:23";"11:42"
2013-11-03 08:00:00;"UA";1668;"N37263";"EWR";"SFO";"8:30";"11:52";"8:27";"11:51"
2013-11-03 08:00:00;"B6";15;"N805JB";"JFK";"SFO";"8:48";"12:26";"8:44";"12:23"
2013-11-03 09:00:00;"UA";1120;"N13716";"EWR";"SFO";"9:00";"12:16";"9:01";"12:54"
2013-11-03 10:00:00;"DL";469;"N717TW";"JFK";"SFO";"10:00";"13:33";"9:59";"13:26"
2013-11-03 10:00:00;"UA";1480;"N53442";"EWR";"SFO";"10:00";"13:16";"10:04";"13:31"
2013-11-03 10:00:00;"UA";642;"N502UA";"JFK";"SFO";"10:25";"13:40";"10:24";"13:40"
2013-11-03 10:00:00;"AA";179;"N327AA";"JFK";"SFO";"10:30";"13:35";"10:27";"13:41"
2013-11-03 10:00:00;"VX";187;"N633VA";"EWR";"SFO";"10:40";"14:05";"10:42";"14:06"
2013-11-03 10:00:00;"VX";23;"N635VA";"JFK";"SFO";"10:45";"14:10";"10:51";"14:14"
2013-11-03 12:00:00;"UA";766;"N588UA";"JFK";"SFO";"12:00";"15:15";"11:56";"15:06"
2013-11-03 11:00:00;"UA";1289;"N79521";"EWR";"SFO";"11:55";"15:07";"11:58";"15:14"
2013-11-03 12:00:00;"UA";1583;"N47414";"EWR";"SFO";"12:48";"16:00";"12:51";"16:13"
2013-11-03 13:00:00;"DL";432;"N718TW";"JFK";"SFO";"13:00";"16:31";"12:56";"16:31"
2013-11-03 13:00:00;"UA";1663;"N76515";"EWR";"SFO";"13:52";"17:04";"13:57";"17:17"
2013-11-03 15:00:00;"AA";85;"N375AA";"JFK";"SFO";"15:30";"18:45";"15:23";"18:59"
2013-11-03 15:00:00;"UA";257;"N546UA";"JFK";"SFO";"15:30";"18:54";"15:27";"18:54"
2013-11-03 15:00:00;"UA";1246;"N76254";"EWR";"SFO";"15:28";"18:46";"15:38";"19:01"
2013-11-03 14:00:00;"UA";1205;"N34137";"EWR";"SFO";"14:29";"17:41";"15:50";"19:08"
2013-11-03 16:00:00;"DL";409;"N703TW";"JFK";"SFO";"16:00";"19:47";"15:58";"19:35"
2013-11-03 16:00:00;"VX";27;"N629VA";"JFK";"SFO";"16:30";"20:10";"16:29";"20:15"
2013-11-03 17:00:00;"UA";769;"N590UA";"JFK";"SFO";"17:00";"20:17";"16:54";"20:22"
2013-11-03 17:00:00;"UA";617;"N573UA";"EWR";"SFO";"17:00";"20:10";"17:09";"20:15"
2013-11-03 17:00:00;"B6";415;"N652JB";"JFK";"SFO";"17:21";"20:55";"17:19";"20:40"
2013-11-03 17:00:00;"VX";193;"N529VA";"EWR";"SFO";"17:29";"21:05";"17:25";"20:49"
2013-11-03 18:00:00;"DL";434;"N721TW";"JFK";"SFO";"18:30";"22:15";"18:30";"22:03"
2013-11-03 18:00:00;"UA";418;"N571UA";"EWR";"SFO";"18:29";"21:50";"18:51";"22:14"
2013-11-03 18:00:00;"AA";177;"N324AA";"JFK";"SFO";"18:45";"22:10";"18:53";"22:33"
2013-11-03 18:00:00;"UA";389;"N589UA";"JFK";"SFO";"18:39";"21:56";"19:01";"23:14"
2013-11-03 18:00:00;"VX";29;"N637VA";"JFK";"SFO";"18:50";"22:25";"19:01";"22:42"
2013-11-03 19:00:00;"DL";435;"N624AG";"JFK";"SFO";"19:30";"23:24";"19:29";"23:25"
2013-11-03 20:00:00;"UA";1651;"N37267";"EWR";"SFO";"20:00";"23:28";"20:05";"23:49"
2013-11-03 20:00:00;"B6";915;"N809JB";"JFK";"SFO";"20:19";"23:55";"20:12";"23:57"
2013-11-04 06:00:00;"UA";303;"N595UA";"JFK";"SFO";"6:00";"9:23";"5:57";"9:27"
2013-11-04 06:00:00;"UA";1668;"N38417";"EWR";"SFO";"6:30";"9:46";"6:31";"10:03"
2013-11-04 07:00:00;"DL";430;"N717TW";"JFK";"SFO";"7:00";"10:37";"6:57";"10:56"
2013-11-04 07:00:00;"UA";347;"N560UA";"JFK";"SFO";"7:00";"10:20";"7:00";"10:41"
2013-11-04 07:00:00;"UA";421;"N594UA";"EWR";"SFO";"7:23";"10:25";"7:20";"10:26"
2013-11-04 07:00:00;"VX";183;"N854VA";"EWR";"SFO";"7:30";"10:55";"7:22";"10:43"
2013-11-04 07:00:00;"VX";11;"N847VA";"JFK";"SFO";"7:30";"11:00";"7:26";"11:02"
2013-11-04 07:00:00;"AA";59;"N349AA";"JFK";"SFO";"7:45";"11:00";"7:48";"11:03"
2013-11-04 08:00:00;"UA";397;"N502UA";"JFK";"SFO";"8:25";"11:48";"8:23";"11:55"
2013-11-04 08:00:00;"UA";1289;"N18223";"EWR";"SFO";"8:34";"11:56";"8:29";"12:16"
2013-11-04 08:00:00;"B6";15;"N834JB";"JFK";"SFO";"8:48";"12:26";"8:49";"12:17"
2013-11-04 09:00:00;"UA";73;"N38459";"EWR";"SFO";"9:24";"12:46";"9:53";"13:20"
2013-11-04 10:00:00;"DL";469;"N721TW";"JFK";"SFO";"10:00";"13:33";"9:58";"13:17"
2013-11-04 10:00:00;"UA";1480;"N39415";"EWR";"SFO";"10:04";"13:25";"10:01";"13:24"
2013-11-04 10:00:00;"UA";642;"N597UA";"JFK";"SFO";"10:25";"13:40";"10:25";"13:54"
2013-11-04 10:00:00;"AA";179;"N5FMAA";"JFK";"SFO";"10:30";"13:35";"10:26";"13:48"
2013-11-04 10:00:00;"VX";187;"N642VA";"EWR";"SFO";"10:30";"13:55";"10:29";"13:51"
2013-11-04 10:00:00;"VX";23;"N621VA";"JFK";"SFO";"10:30";"13:55";"10:40";"14:08"
2013-11-04 12:00:00;"UA";766;"N518UA";"JFK";"SFO";"12:00";"15:15";"11:58";"15:22"
2013-11-04 11:00:00;"UA";1212;"N16234";"EWR";"SFO";"11:55";"15:07";"12:11";"15:39"
2013-11-04 13:00:00;"DL";432;"N702TW";"JFK";"SFO";"13:00";"16:31";"12:54";"16:27"
